#  E (eV)   dos(E)     Int dos(E)
  2.620  0.1541E+00  0.4600E+03
  2.640  0.8533E-01  0.4600E+03
  2.660  0.4549E-01  0.4600E+03
  2.680  0.2332E-01  0.4600E+03
  2.700  0.1150E-01  0.4600E+03
  2.720  0.5454E-02  0.4600E+03
  2.740  0.2486E-02  0.4600E+03
  2.760  0.1089E-02  0.4600E+03
  2.780  0.4582E-03  0.4600E+03
  2.800  0.1852E-03  0.4600E+03
  2.820  0.7192E-04  0.4600E+03
  2.840  0.2682E-04  0.4600E+03
  2.860  0.9600E-05  0.4600E+03
  2.880  0.3299E-05  0.4600E+03
  2.900  0.1088E-05  0.4600E+03
  2.920  0.3445E-06  0.4600E+03
  2.940  0.1047E-06  0.4600E+03
  2.960  0.3051E-07  0.4600E+03
  2.980  0.8533E-08  0.4600E+03
  3.000  0.2289E-08  0.4600E+03
  3.020  0.5890E-09  0.4600E+03
  3.040  0.1454E-09  0.4600E+03
  3.060  0.3441E-10  0.4600E+03
  3.080  0.7809E-11  0.4600E+03
  3.100  0.1700E-11  0.4600E+03
  3.120  0.3546E-12  0.4600E+03
  3.140  0.7094E-13  0.4600E+03
  3.160  0.1360E-13  0.4600E+03
  3.180  0.2501E-14  0.4600E+03
  3.200  0.4407E-15  0.4600E+03
  3.220  0.7443E-16  0.4600E+03
  3.240  0.1205E-16  0.4600E+03
  3.260  0.1869E-17  0.4600E+03
  3.280  0.2779E-18  0.4600E+03
  3.300  0.3960E-19  0.4600E+03
  3.320  0.5406E-20  0.4600E+03
  3.340  0.7073E-21  0.4600E+03
  3.360  0.8867E-22  0.4600E+03
  3.380  0.1065E-22  0.4600E+03
  3.400  0.1226E-23  0.4600E+03
  3.420  0.1352E-24  0.4600E+03
  3.440  0.1428E-25  0.4600E+03
  3.460  0.1446E-26  0.4600E+03
  3.480  0.1402E-27  0.4600E+03
  3.500  0.1302E-28  0.4600E+03
  3.520  0.1159E-29  0.4600E+03
  3.540  0.9883E-31  0.4600E+03
  3.560  0.8072E-32  0.4600E+03
  3.580  0.6316E-33  0.4600E+03
  3.600  0.4734E-34  0.4600E+03
  3.620  0.3399E-35  0.4600E+03
  3.640  0.2338E-36  0.4600E+03
  3.660  0.1541E-37  0.4600E+03
  3.680  0.9723E-39  0.4600E+03
  3.700  0.5878E-40  0.4600E+03
  3.720  0.3404E-41  0.4600E+03
  3.740  0.1888E-42  0.4600E+03
  3.760  0.1003E-43  0.4600E+03
  3.780  0.5105E-45  0.4600E+03
  3.800  0.2489E-46  0.4600E+03
  3.820  0.1162E-47  0.4600E+03
  3.840  0.5197E-49  0.4600E+03
  3.860  0.2226E-50  0.4600E+03
  3.880  0.9134E-52  0.4600E+03
  3.900  0.3590E-53  0.4600E+03
  3.920  0.1351E-54  0.4600E+03
  3.940  0.4872E-56  0.4600E+03
  3.960  0.1682E-57  0.4600E+03
  3.980  0.5564E-59  0.4600E+03
  4.000  0.1763E-60  0.4600E+03
  4.020  0.5348E-62  0.4600E+03
  4.040  0.1554E-63  0.4600E+03
  4.060  0.4327E-65  0.4600E+03
  4.080  0.1153E-66  0.4600E+03
  4.100  0.2945E-68  0.4600E+03
  4.120  0.7203E-70  0.4600E+03
  4.140  0.1687E-71  0.4600E+03
  4.160  0.3785E-73  0.4600E+03
  4.180  0.8133E-75  0.4600E+03
  4.200  0.1674E-76  0.4600E+03
  4.220  0.3299E-78  0.4600E+03
  4.240  0.6231E-80  0.4600E+03
  4.260  0.1152E-81  0.4600E+03
  4.280  0.4586E-83  0.4600E+03
  4.300  0.2671E-83  0.4600E+03
  4.320  0.2640E-83  0.4600E+03
  4.340  0.2640E-83  0.4600E+03
  4.360  0.2640E-83  0.4600E+03
  4.380  0.2640E-83  0.4600E+03
  4.400  0.2640E-83  0.4600E+03
  4.420  0.2640E-83  0.4600E+03
  4.440  0.2640E-83  0.4600E+03
  4.460  0.2640E-83  0.4600E+03
  4.480  0.2640E-83  0.4600E+03
  4.500  0.2640E-83  0.4600E+03
  4.520  0.2640E-83  0.4600E+03
  4.540  0.2640E-83  0.4600E+03
  4.560  0.2640E-83  0.4600E+03
  4.580  0.2640E-83  0.4600E+03
  4.600  0.2640E-83  0.4600E+03
  4.620  0.2640E-83  0.4600E+03
  4.640  0.2640E-83  0.4600E+03
  4.660  0.2640E-83  0.4600E+03
  4.680  0.2640E-83  0.4600E+03
  4.700  0.2640E-83  0.4600E+03
  4.720  0.2640E-83  0.4600E+03
  4.740  0.2640E-83  0.4600E+03
  4.760  0.2640E-83  0.4600E+03
  4.780  0.2640E-83  0.4600E+03
  4.800  0.2640E-83  0.4600E+03
  4.820  0.2640E-83  0.4600E+03
  4.840  0.2640E-83  0.4600E+03
  4.860  0.2640E-83  0.4600E+03
  4.880  0.2640E-83  0.4600E+03
  4.900  0.2640E-83  0.4600E+03
  4.920  0.2640E-83  0.4600E+03
  4.940  0.2640E-83  0.4600E+03
  4.960  0.2640E-83  0.4600E+03
  4.980  0.2640E-83  0.4600E+03
  5.000  0.2640E-83  0.4600E+03
  5.020  0.2640E-83  0.4600E+03
  5.040  0.2640E-83  0.4600E+03
  5.060  0.2640E-83  0.4600E+03
  5.080  0.2640E-83  0.4600E+03
  5.100  0.2640E-83  0.4600E+03
  5.120  0.2640E-83  0.4600E+03
  5.140  0.2640E-83  0.4600E+03
  5.160  0.2640E-83  0.4600E+03
  5.180  0.2640E-83  0.4600E+03
  5.200  0.2640E-83  0.4600E+03
  5.220  0.2640E-83  0.4600E+03
  5.240  0.2640E-83  0.4600E+03
  5.260  0.2640E-83  0.4600E+03
  5.280  0.2640E-83  0.4600E+03
  5.300  0.2640E-83  0.4600E+03
  5.320  0.2640E-83  0.4600E+03
  5.340  0.2640E-83  0.4600E+03
  5.360  0.2640E-83  0.4600E+03
  5.380  0.2640E-83  0.4600E+03
  5.400  0.2640E-83  0.4600E+03
  5.420  0.2640E-83  0.4600E+03
  5.440  0.2640E-83  0.4600E+03
  5.460  0.2640E-83  0.4600E+03
  5.480  0.2640E-83  0.4600E+03
  5.500  0.2640E-83  0.4600E+03
  5.520  0.2640E-83  0.4600E+03
  5.540  0.2640E-83  0.4600E+03
  5.560  0.2640E-83  0.4600E+03
  5.580  0.2640E-83  0.4600E+03
  5.600  0.2640E-83  0.4600E+03
  5.620  0.2640E-83  0.4600E+03
  5.640  0.2640E-83  0.4600E+03
  5.660  0.2640E-83  0.4600E+03
  5.680  0.2640E-83  0.4600E+03
  5.700  0.2640E-83  0.4600E+03
  5.720  0.2640E-83  0.4600E+03
  5.740  0.2640E-83  0.4600E+03
  5.760  0.2640E-83  0.4600E+03
  5.780  0.2640E-83  0.4600E+03
  5.800  0.2640E-83  0.4600E+03
  5.820  0.2640E-83  0.4600E+03
  5.840  0.2640E-83  0.4600E+03
  5.860  0.2640E-83  0.4600E+03
  5.880  0.2640E-83  0.4600E+03
  5.900  0.2640E-83  0.4600E+03
  5.920  0.2640E-83  0.4600E+03
  5.940  0.2640E-83  0.4600E+03
  5.960  0.2640E-83  0.4600E+03
  5.980  0.2640E-83  0.4600E+03
  6.000  0.2640E-83  0.4600E+03
  6.020  0.2640E-83  0.4600E+03
  6.040  0.2640E-83  0.4600E+03
  6.060  0.2640E-83  0.4600E+03
  6.080  0.2640E-83  0.4600E+03
  6.100  0.2640E-83  0.4600E+03
  6.120  0.2640E-83  0.4600E+03
  6.140  0.2640E-83  0.4600E+03
  6.160  0.2640E-83  0.4600E+03
  6.180  0.2640E-83  0.4600E+03
  6.200  0.2640E-83  0.4600E+03
  6.220  0.2640E-83  0.4600E+03
  6.240  0.2640E-83  0.4600E+03
  6.260  0.2640E-83  0.4600E+03
  6.280  0.2640E-83  0.4600E+03
  6.300  0.2640E-83  0.4600E+03
  6.320  0.2640E-83  0.4600E+03
  6.340  0.2640E-83  0.4600E+03
  6.360  0.2640E-83  0.4600E+03
  6.380  0.2640E-83  0.4600E+03
  6.400  0.2640E-83  0.4600E+03
  6.420  0.2640E-83  0.4600E+03
  6.440  0.2640E-83  0.4600E+03
  6.460  0.2640E-83  0.4600E+03
  6.480  0.2640E-83  0.4600E+03
  6.500  0.2640E-83  0.4600E+03
  6.520  0.2640E-83  0.4600E+03
  6.540  0.2640E-83  0.4600E+03
  6.560  0.2640E-83  0.4600E+03
  6.580  0.2640E-83  0.4600E+03
  6.600  0.2640E-83  0.4600E+03
  6.620  0.2640E-83  0.4600E+03
  6.640  0.2640E-83  0.4600E+03
  6.660  0.2640E-83  0.4600E+03
  6.680  0.2640E-83  0.4600E+03
  6.700  0.2640E-83  0.4600E+03
  6.720  0.2640E-83  0.4600E+03
  6.740  0.2640E-83  0.4600E+03
  6.760  0.2640E-83  0.4600E+03
  6.780  0.2640E-83  0.4600E+03
  6.800  0.2640E-83  0.4600E+03
  6.820  0.2640E-83  0.4600E+03
  6.840  0.2640E-83  0.4600E+03
  6.860  0.2640E-83  0.4600E+03
  6.880  0.2640E-83  0.4600E+03
  6.900  0.2640E-83  0.4600E+03
  6.920  0.2640E-83  0.4600E+03
  6.940  0.2640E-83  0.4600E+03
  6.960  0.2640E-83  0.4600E+03
  6.980  0.2640E-83  0.4600E+03
  7.000  0.2640E-83  0.4600E+03
  7.020  0.2640E-83  0.4600E+03
  7.040  0.2640E-83  0.4600E+03
  7.060  0.2640E-83  0.4600E+03
  7.080  0.2640E-83  0.4600E+03
  7.100  0.2640E-83  0.4600E+03
  7.120  0.2640E-83  0.4600E+03
  7.140  0.2640E-83  0.4600E+03
  7.160  0.2640E-83  0.4600E+03
  7.180  0.2640E-83  0.4600E+03
  7.200  0.2640E-83  0.4600E+03
  7.220  0.2640E-83  0.4600E+03
  7.240  0.2640E-83  0.4600E+03
  7.260  0.2640E-83  0.4600E+03
  7.280  0.2640E-83  0.4600E+03
  7.300  0.2640E-83  0.4600E+03
  7.320  0.2640E-83  0.4600E+03
  7.340  0.2640E-83  0.4600E+03
  7.360  0.2640E-83  0.4600E+03
  7.380  0.2640E-83  0.4600E+03
  7.400  0.2640E-83  0.4600E+03
  7.420  0.2640E-83  0.4600E+03
  7.440  0.2640E-83  0.4600E+03
  7.460  0.2640E-83  0.4600E+03
  7.480  0.2640E-83  0.4600E+03
  7.500  0.2640E-83  0.4600E+03
  7.520  0.2640E-83  0.4600E+03
  7.540  0.2640E-83  0.4600E+03
  7.560  0.2640E-83  0.4600E+03
  7.580  0.2640E-83  0.4600E+03
  7.600  0.2640E-83  0.4600E+03
  7.620  0.2640E-83  0.4600E+03
  7.640  0.2640E-83  0.4600E+03
  7.660  0.2640E-83  0.4600E+03
  7.680  0.2640E-83  0.4600E+03
  7.700  0.2640E-83  0.4600E+03
  7.720  0.2640E-83  0.4600E+03
  7.740  0.2640E-83  0.4600E+03
  7.760  0.2640E-83  0.4600E+03
  7.780  0.2640E-83  0.4600E+03
  7.800  0.2640E-83  0.4600E+03
  7.820  0.2640E-83  0.4600E+03
  7.840  0.2640E-83  0.4600E+03
  7.860  0.2640E-83  0.4600E+03
  7.880  0.2640E-83  0.4600E+03
  7.900  0.2640E-83  0.4600E+03
  7.920  0.2640E-83  0.4600E+03
  7.940  0.2640E-83  0.4600E+03
  7.960  0.2640E-83  0.4600E+03
  7.980  0.2640E-83  0.4600E+03
  8.000  0.2640E-83  0.4600E+03
  8.020  0.2640E-83  0.4600E+03
  8.040  0.2640E-83  0.4600E+03
  8.060  0.2640E-83  0.4600E+03
  8.080  0.2640E-83  0.4600E+03
  8.100  0.2640E-83  0.4600E+03
  8.120  0.2640E-83  0.4600E+03
  8.140  0.2640E-83  0.4600E+03
  8.160  0.2640E-83  0.4600E+03
  8.180  0.2640E-83  0.4600E+03
  8.200  0.2640E-83  0.4600E+03
  8.220  0.2640E-83  0.4600E+03
  8.240  0.2640E-83  0.4600E+03
  8.260  0.2640E-83  0.4600E+03
  8.280  0.2640E-83  0.4600E+03
  8.300  0.2640E-83  0.4600E+03
  8.320  0.2640E-83  0.4600E+03
  8.340  0.2640E-83  0.4600E+03
  8.360  0.2640E-83  0.4600E+03
  8.380  0.2640E-83  0.4600E+03
  8.400  0.2640E-83  0.4600E+03
  8.420  0.2640E-83  0.4600E+03
  8.440  0.2640E-83  0.4600E+03
  8.460  0.2640E-83  0.4600E+03
  8.480  0.2640E-83  0.4600E+03
  8.500  0.2640E-83  0.4600E+03
  8.520  0.2640E-83  0.4600E+03
  8.540  0.2640E-83  0.4600E+03
  8.560  0.2640E-83  0.4600E+03
  8.580  0.2640E-83  0.4600E+03
  8.600  0.2640E-83  0.4600E+03
  8.620  0.2640E-83  0.4600E+03
  8.640  0.2640E-83  0.4600E+03
  8.660  0.2640E-83  0.4600E+03
  8.680  0.2640E-83  0.4600E+03
  8.700  0.2640E-83  0.4600E+03
  8.720  0.2640E-83  0.4600E+03
  8.740  0.2640E-83  0.4600E+03
  8.760  0.2640E-83  0.4600E+03
  8.780  0.2640E-83  0.4600E+03
  8.800  0.2640E-83  0.4600E+03
  8.820  0.2640E-83  0.4600E+03
  8.840  0.2640E-83  0.4600E+03
  8.860  0.2640E-83  0.4600E+03
  8.880  0.2640E-83  0.4600E+03
  8.900  0.2640E-83  0.4600E+03
  8.920  0.2640E-83  0.4600E+03
  8.940  0.2640E-83  0.4600E+03
  8.960  0.2640E-83  0.4600E+03
  8.980  0.2640E-83  0.4600E+03
  9.000  0.2640E-83  0.4600E+03
  9.020  0.2640E-83  0.4600E+03
  9.040  0.2640E-83  0.4600E+03
  9.060  0.2640E-83  0.4600E+03
  9.080  0.2640E-83  0.4600E+03
  9.100  0.2640E-83  0.4600E+03
  9.120  0.2640E-83  0.4600E+03
  9.140  0.2640E-83  0.4600E+03
  9.160  0.2640E-83  0.4600E+03
  9.180  0.2640E-83  0.4600E+03
  9.200  0.2640E-83  0.4600E+03
  9.220  0.2640E-83  0.4600E+03
  9.240  0.2640E-83  0.4600E+03
  9.260  0.2640E-83  0.4600E+03
  9.280  0.2640E-83  0.4600E+03
  9.300  0.2640E-83  0.4600E+03
  9.320  0.2640E-83  0.4600E+03
  9.340  0.2640E-83  0.4600E+03
  9.360  0.2640E-83  0.4600E+03
  9.380  0.2640E-83  0.4600E+03
  9.400  0.2640E-83  0.4600E+03
  9.420  0.2640E-83  0.4600E+03
  9.440  0.2640E-83  0.4600E+03
  9.460  0.2640E-83  0.4600E+03
  9.480  0.2640E-83  0.4600E+03
  9.500  0.2640E-83  0.4600E+03
  9.520  0.2640E-83  0.4600E+03
  9.540  0.2640E-83  0.4600E+03
  9.560  0.2640E-83  0.4600E+03
  9.580  0.2640E-83  0.4600E+03
  9.600  0.2640E-83  0.4600E+03
  9.620  0.2640E-83  0.4600E+03
  9.640  0.2640E-83  0.4600E+03
  9.660  0.2640E-83  0.4600E+03
  9.680  0.2640E-83  0.4600E+03
  9.700  0.2640E-83  0.4600E+03
  9.720  0.2640E-83  0.4600E+03
  9.740  0.2640E-83  0.4600E+03
  9.760  0.2640E-83  0.4600E+03
  9.780  0.2640E-83  0.4600E+03
  9.800  0.2640E-83  0.4600E+03
  9.820  0.2640E-83  0.4600E+03
  9.840  0.2640E-83  0.4600E+03
  9.860  0.2640E-83  0.4600E+03
  9.880  0.2640E-83  0.4600E+03
  9.900  0.2640E-83  0.4600E+03
  9.920  0.2640E-83  0.4600E+03
  9.940  0.2640E-83  0.4600E+03
  9.960  0.2640E-83  0.4600E+03
  9.980  0.2640E-83  0.4600E+03
 10.000  0.2640E-83  0.4600E+03
 10.020  0.2640E-83  0.4600E+03
 10.040  0.2640E-83  0.4600E+03
 10.060  0.2640E-83  0.4600E+03
 10.080  0.2640E-83  0.4600E+03
 10.100  0.2640E-83  0.4600E+03
 10.120  0.2640E-83  0.4600E+03
 10.140  0.2640E-83  0.4600E+03
 10.160  0.2640E-83  0.4600E+03
 10.180  0.2640E-83  0.4600E+03
 10.200  0.2640E-83  0.4600E+03
 10.220  0.2640E-83  0.4600E+03
 10.240  0.2640E-83  0.4600E+03
 10.260  0.2640E-83  0.4600E+03
 10.280  0.2640E-83  0.4600E+03
 10.300  0.2640E-83  0.4600E+03
 10.320  0.2640E-83  0.4600E+03
 10.340  0.2640E-83  0.4600E+03
 10.360  0.2640E-83  0.4600E+03
 10.380  0.2640E-83  0.4600E+03
 10.400  0.2640E-83  0.4600E+03
 10.420  0.2640E-83  0.4600E+03
 10.440  0.2640E-83  0.4600E+03
 10.460  0.2640E-83  0.4600E+03
 10.480  0.2640E-83  0.4600E+03
 10.500  0.2640E-83  0.4600E+03
 10.520  0.2640E-83  0.4600E+03
 10.540  0.2640E-83  0.4600E+03
 10.560  0.2640E-83  0.4600E+03
 10.580  0.2640E-83  0.4600E+03
 10.600  0.2640E-83  0.4600E+03
 10.620  0.2640E-83  0.4600E+03
 10.640  0.2640E-83  0.4600E+03
 10.660  0.2640E-83  0.4600E+03
 10.680  0.2640E-83  0.4600E+03
 10.700  0.2640E-83  0.4600E+03
 10.720  0.2640E-83  0.4600E+03
 10.740  0.2640E-83  0.4600E+03
 10.760  0.2640E-83  0.4600E+03
 10.780  0.2640E-83  0.4600E+03
 10.800  0.2640E-83  0.4600E+03
 10.820  0.2640E-83  0.4600E+03
 10.840  0.2640E-83  0.4600E+03
 10.860  0.2640E-83  0.4600E+03
 10.880  0.2640E-83  0.4600E+03
 10.900  0.2640E-83  0.4600E+03
 10.920  0.2640E-83  0.4600E+03
 10.940  0.2640E-83  0.4600E+03
 10.960  0.2640E-83  0.4600E+03
 10.980  0.2640E-83  0.4600E+03
 11.000  0.2640E-83  0.4600E+03
 11.020  0.2640E-83  0.4600E+03
 11.040  0.2640E-83  0.4600E+03
 11.060  0.2640E-83  0.4600E+03
 11.080  0.2640E-83  0.4600E+03
 11.100  0.2640E-83  0.4600E+03
 11.120  0.2640E-83  0.4600E+03
 11.140  0.2640E-83  0.4600E+03
 11.160  0.2640E-83  0.4600E+03
 11.180  0.2640E-83  0.4600E+03
 11.200  0.2640E-83  0.4600E+03
 11.220  0.2640E-83  0.4600E+03
 11.240  0.2640E-83  0.4600E+03
 11.260  0.2640E-83  0.4600E+03
 11.280  0.2640E-83  0.4600E+03
 11.300  0.2640E-83  0.4600E+03
 11.320  0.2640E-83  0.4600E+03
 11.340  0.2640E-83  0.4600E+03
 11.360  0.2640E-83  0.4600E+03
 11.380  0.2640E-83  0.4600E+03
 11.400  0.2640E-83  0.4600E+03
 11.420  0.2640E-83  0.4600E+03
 11.440  0.2640E-83  0.4600E+03
 11.460  0.2640E-83  0.4600E+03
 11.480  0.2640E-83  0.4600E+03
 11.500  0.2640E-83  0.4600E+03
 11.520  0.2640E-83  0.4600E+03
 11.540  0.2640E-83  0.4600E+03
 11.560  0.2640E-83  0.4600E+03
 11.580  0.2640E-83  0.4600E+03
 11.600  0.2640E-83  0.4600E+03
 11.620  0.2640E-83  0.4600E+03
 11.640  0.2640E-83  0.4600E+03
 11.660  0.2640E-83  0.4600E+03
 11.680  0.2640E-83  0.4600E+03
 11.700  0.2640E-83  0.4600E+03
 11.720  0.2640E-83  0.4600E+03
 11.740  0.2640E-83  0.4600E+03
 11.760  0.2640E-83  0.4600E+03
 11.780  0.2640E-83  0.4600E+03
 11.800  0.2640E-83  0.4600E+03
 11.820  0.2640E-83  0.4600E+03
 11.840  0.2640E-83  0.4600E+03
 11.860  0.2640E-83  0.4600E+03
 11.880  0.2640E-83  0.4600E+03
 11.900  0.2640E-83  0.4600E+03
 11.920  0.2640E-83  0.4600E+03
 11.940  0.2640E-83  0.4600E+03
 11.960  0.2640E-83  0.4600E+03
 11.980  0.2640E-83  0.4600E+03
 12.000  0.2640E-83  0.4600E+03
 12.020  0.2640E-83  0.4600E+03
 12.040  0.2640E-83  0.4600E+03
 12.060  0.2640E-83  0.4600E+03
 12.080  0.2640E-83  0.4600E+03
 12.100  0.2640E-83  0.4600E+03
 12.120  0.2640E-83  0.4600E+03
 12.140  0.2640E-83  0.4600E+03
 12.160  0.2640E-83  0.4600E+03
 12.180  0.2640E-83  0.4600E+03
 12.200  0.2640E-83  0.4600E+03
 12.220  0.2640E-83  0.4600E+03
 12.240  0.2640E-83  0.4600E+03
 12.260  0.2640E-83  0.4600E+03
 12.280  0.2640E-83  0.4600E+03
 12.300  0.2640E-83  0.4600E+03
 12.320  0.2640E-83  0.4600E+03
 12.340  0.2640E-83  0.4600E+03
 12.360  0.2640E-83  0.4600E+03
 12.380  0.2640E-83  0.4600E+03
 12.400  0.2640E-83  0.4600E+03
 12.420  0.2640E-83  0.4600E+03
 12.440  0.2640E-83  0.4600E+03
 12.460  0.2640E-83  0.4600E+03
 12.480  0.2640E-83  0.4600E+03
 12.500  0.2640E-83  0.4600E+03
 12.520  0.2640E-83  0.4600E+03
 12.540  0.2640E-83  0.4600E+03
 12.560  0.2640E-83  0.4600E+03
 12.580  0.2640E-83  0.4600E+03
 12.600  0.2640E-83  0.4600E+03
 12.620  0.2640E-83  0.4600E+03
 12.640  0.2640E-83  0.4600E+03
 12.660  0.2640E-83  0.4600E+03
 12.680  0.2640E-83  0.4600E+03
 12.700  0.2640E-83  0.4600E+03
 12.720  0.2640E-83  0.4600E+03
 12.740  0.2640E-83  0.4600E+03
 12.760  0.2640E-83  0.4600E+03
 12.780  0.2640E-83  0.4600E+03
 12.800  0.2640E-83  0.4600E+03
 12.820  0.2640E-83  0.4600E+03
 12.840  0.2640E-83  0.4600E+03
 12.860  0.2640E-83  0.4600E+03
 12.880  0.2640E-83  0.4600E+03
 12.900  0.2640E-83  0.4600E+03
 12.920  0.2640E-83  0.4600E+03
 12.940  0.2640E-83  0.4600E+03
 12.960  0.2640E-83  0.4600E+03
 12.980  0.2640E-83  0.4600E+03
 13.000  0.2640E-83  0.4600E+03
 13.020  0.2640E-83  0.4600E+03
 13.040  0.2640E-83  0.4600E+03
 13.060  0.2640E-83  0.4600E+03
 13.080  0.2640E-83  0.4600E+03
 13.100  0.2640E-83  0.4600E+03
 13.120  0.2640E-83  0.4600E+03
 13.140  0.2640E-83  0.4600E+03
 13.160  0.2640E-83  0.4600E+03
 13.180  0.2640E-83  0.4600E+03
 13.200  0.2640E-83  0.4600E+03
 13.220  0.2640E-83  0.4600E+03
 13.240  0.2640E-83  0.4600E+03
 13.260  0.2640E-83  0.4600E+03
 13.280  0.2640E-83  0.4600E+03
 13.300  0.2640E-83  0.4600E+03
 13.320  0.2640E-83  0.4600E+03
 13.340  0.2640E-83  0.4600E+03
 13.360  0.2640E-83  0.4600E+03
 13.380  0.2640E-83  0.4600E+03
 13.400  0.2640E-83  0.4600E+03
 13.420  0.2640E-83  0.4600E+03
 13.440  0.2640E-83  0.4600E+03
 13.460  0.2640E-83  0.4600E+03
 13.480  0.2640E-83  0.4600E+03
 13.500  0.2640E-83  0.4600E+03
 13.520  0.2640E-83  0.4600E+03
 13.540  0.2640E-83  0.4600E+03
 13.560  0.2640E-83  0.4600E+03
 13.580  0.2640E-83  0.4600E+03
 13.600  0.2640E-83  0.4600E+03
 13.620  0.2640E-83  0.4600E+03
 13.640  0.2640E-83  0.4600E+03
 13.660  0.2640E-83  0.4600E+03
 13.680  0.2640E-83  0.4600E+03
 13.700  0.2640E-83  0.4600E+03
 13.720  0.2640E-83  0.4600E+03
 13.740  0.2640E-83  0.4600E+03
 13.760  0.2640E-83  0.4600E+03
 13.780  0.2640E-83  0.4600E+03
 13.800  0.2640E-83  0.4600E+03
 13.820  0.2640E-83  0.4600E+03
 13.840  0.2640E-83  0.4600E+03
 13.860  0.2640E-83  0.4600E+03
 13.880  0.2640E-83  0.4600E+03
 13.900  0.2640E-83  0.4600E+03
 13.920  0.2640E-83  0.4600E+03
 13.940  0.2640E-83  0.4600E+03
 13.960  0.2640E-83  0.4600E+03
 13.980  0.2640E-83  0.4600E+03
 14.000  0.2640E-83  0.4600E+03
 14.020  0.2640E-83  0.4600E+03
 14.040  0.2640E-83  0.4600E+03
 14.060  0.2640E-83  0.4600E+03
 14.080  0.2640E-83  0.4600E+03
 14.100  0.2640E-83  0.4600E+03
 14.120  0.2640E-83  0.4600E+03
 14.140  0.2640E-83  0.4600E+03
 14.160  0.2640E-83  0.4600E+03
 14.180  0.2640E-83  0.4600E+03
 14.200  0.2640E-83  0.4600E+03
 14.220  0.2640E-83  0.4600E+03
 14.240  0.2640E-83  0.4600E+03
 14.260  0.2640E-83  0.4600E+03
 14.280  0.2640E-83  0.4600E+03
 14.300  0.2640E-83  0.4600E+03
 14.320  0.2640E-83  0.4600E+03
 14.340  0.2640E-83  0.4600E+03
 14.360  0.2640E-83  0.4600E+03
 14.380  0.2640E-83  0.4600E+03
 14.400  0.2640E-83  0.4600E+03
 14.420  0.2640E-83  0.4600E+03
 14.440  0.2640E-83  0.4600E+03
 14.460  0.2640E-83  0.4600E+03
 14.480  0.2640E-83  0.4600E+03
 14.500  0.2640E-83  0.4600E+03
 14.520  0.2640E-83  0.4600E+03
 14.540  0.2640E-83  0.4600E+03
 14.560  0.2640E-83  0.4600E+03
 14.580  0.2640E-83  0.4600E+03
 14.600  0.2640E-83  0.4600E+03
 14.620  0.2640E-83  0.4600E+03
 14.640  0.2640E-83  0.4600E+03
 14.660  0.2640E-83  0.4600E+03
 14.680  0.2640E-83  0.4600E+03
 14.700  0.2640E-83  0.4600E+03
 14.720  0.2640E-83  0.4600E+03
 14.740  0.2640E-83  0.4600E+03
 14.760  0.2640E-83  0.4600E+03
 14.780  0.2640E-83  0.4600E+03
 14.800  0.2640E-83  0.4600E+03
 14.820  0.2640E-83  0.4600E+03
 14.840  0.2640E-83  0.4600E+03
 14.860  0.2640E-83  0.4600E+03
 14.880  0.2640E-83  0.4600E+03
 14.900  0.2640E-83  0.4600E+03
 14.920  0.2640E-83  0.4600E+03
 14.940  0.2640E-83  0.4600E+03
 14.960  0.2640E-83  0.4600E+03
 14.980  0.2640E-83  0.4600E+03
 15.000  0.2640E-83  0.4600E+03
 15.020  0.2640E-83  0.4600E+03
 15.040  0.2640E-83  0.4600E+03
 15.060  0.2640E-83  0.4600E+03
 15.080  0.2640E-83  0.4600E+03
 15.100  0.2640E-83  0.4600E+03
 15.120  0.2640E-83  0.4600E+03
 15.140  0.2640E-83  0.4600E+03
 15.160  0.2640E-83  0.4600E+03
 15.180  0.2640E-83  0.4600E+03
 15.200  0.2640E-83  0.4600E+03
 15.220  0.2640E-83  0.4600E+03
 15.240  0.2640E-83  0.4600E+03
 15.260  0.2640E-83  0.4600E+03
 15.280  0.2640E-83  0.4600E+03
 15.300  0.2640E-83  0.4600E+03
 15.320  0.2640E-83  0.4600E+03
 15.340  0.2640E-83  0.4600E+03
 15.360  0.2640E-83  0.4600E+03
 15.380  0.2640E-83  0.4600E+03
 15.400  0.2640E-83  0.4600E+03
 15.420  0.2640E-83  0.4600E+03
 15.440  0.2640E-83  0.4600E+03
 15.460  0.2640E-83  0.4600E+03
 15.480  0.2640E-83  0.4600E+03
 15.500  0.2640E-83  0.4600E+03
 15.520  0.2640E-83  0.4600E+03
 15.540  0.2640E-83  0.4600E+03
 15.560  0.2640E-83  0.4600E+03
 15.580  0.2640E-83  0.4600E+03
 15.600  0.2640E-83  0.4600E+03
 15.620  0.2640E-83  0.4600E+03
 15.640  0.2640E-83  0.4600E+03
 15.660  0.2640E-83  0.4600E+03
 15.680  0.2640E-83  0.4600E+03
 15.700  0.2640E-83  0.4600E+03
 15.720  0.2640E-83  0.4600E+03
 15.740  0.2640E-83  0.4600E+03
 15.760  0.2640E-83  0.4600E+03
 15.780  0.2640E-83  0.4600E+03
 15.800  0.2640E-83  0.4600E+03
 15.820  0.2640E-83  0.4600E+03
 15.840  0.2640E-83  0.4600E+03
 15.860  0.2640E-83  0.4600E+03
 15.880  0.2640E-83  0.4600E+03
 15.900  0.2640E-83  0.4600E+03
